representation,target,label_source,label_source_display,model,model_display_name,training_classes,class_label,precision,recall,f1,support,seen_during_training
Sentence-BERT,section,real,CNN labels,svm,Linear SVM,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,us,0.5416666666666666,0.5909090909090909,0.5652173913043478,22,True
Sentence-BERT,section,real,CNN labels,svm,Linear SVM,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,weather,1.0,1.0,1.0,1,True
Sentence-BERT,section,real,CNN labels,svm,Linear SVM,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,world,0.08333333333333333,0.125,0.1,8,True
Sentence-BERT,section,real,CNN labels,xgboost,XGBoost,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,africa,0.6666666666666666,0.4444444444444444,0.5333333333333333,9,True
Sentence-BERT,section,real,CNN labels,xgboost,XGBoost,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,americas,0.0,0.0,0.0,0,True
Sentence-BERT,section,real,CNN labels,xgboost,XGBoost,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,asia,0.0,0.0,0.0,2,True
Sentence-BERT,section,real,CNN labels,xgboost,XGBoost,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,australia,0.8846153846153846,0.7419354838709677,0.8070175438596491,31,True
Sentence-BERT,section,real,CNN labels,xgboost,XGBoost,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,business,0.0,0.0,0.0,8,True
Sentence-BERT,section,real,CNN labels,xgboost,XGBoost,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,business-food,0.0,0.0,0.0,0,True
Sentence-BERT,section,real,CNN labels,xgboost,XGBoost,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,business-money,0.0,0.0,0.0,1,True
Sentence-BERT,section,real,CNN labels,xgboost,XGBoost,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,cars,0.0,0.0,0.0,0,True
Sentence-BERT,section,real,CNN labels,xgboost,XGBoost,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,celebrities,0.0,0.0,0.0,0,True
Sentence-BERT,section,real,CNN labels,xgboost,XGBoost,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,china,0.0,0.0,0.0,1,True
Sentence-BERT,section,real,CNN labels,xgboost,XGBoost,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,economy,0.0,0.0,0.0,1,True
Sentence-BERT,section,real,CNN labels,xgboost,XGBoost,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,energy,0.0,0.0,0.0,0,True
Sentence-BERT,section,real,CNN labels,xgboost,XGBoost,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,entertainment,0.7272727272727273,0.7272727272727273,0.7272727272727273,11,True
Sentence-BERT,section,real,CNN labels,xgboost,XGBoost,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,europe,0.7795698924731183,0.9119496855345912,0.8405797101449275,159,True
Sentence-BERT,section,real,CNN labels,xgboost,XGBoost,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,football,0.9137931034482759,0.9137931034482759,0.9137931034482759,116,True
Sentence-BERT,section,real,CNN labels,xgboost,XGBoost,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,golf,0.9565217391304348,0.8461538461538461,0.8979591836734694,26,True
Sentence-BERT,section,real,CNN labels,xgboost,XGBoost,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,health,0.25,0.1,0.14285714285714285,10,True
Sentence-BERT,section,real,CNN labels,xgboost,XGBoost,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,homes,0.0,0.0,0.0,0,True
Sentence-BERT,section,real,CNN labels,xgboost,XGBoost,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,india,0.0,0.0,0.0,0,True
Sentence-BERT,section,real,CNN labels,xgboost,XGBoost,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,intl_world,0.0,0.0,0.0,1,False
Sentence-BERT,section,real,CNN labels,xgboost,XGBoost,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,investing,0.0,0.0,0.0,1,True
Sentence-BERT,section,real,CNN labels,xgboost,XGBoost,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,living,0.0,0.0,0.0,1,True
Sentence-BERT,section,real,CNN labels,xgboost,XGBoost,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,media,0.0,0.0,0.0,1,True
Sentence-BERT,section,real,CNN labels,xgboost,XGBoost,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,middleeast,0.0,0.0,0.0,0,True
Sentence-BERT,section,real,CNN labels,xgboost,XGBoost,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,motorsport,0.9523809523809523,0.8333333333333334,0.8888888888888888,24,True
Sentence-BERT,section,real,CNN labels,xgboost,XGBoost,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,movies,0.0,0.0,0.0,1,False
Sentence-BERT,section,real,CNN labels,xgboost,XGBoost,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,opinions,0.6363636363636364,0.5384615384615384,0.5833333333333334,13,True
Sentence-BERT,section,real,CNN labels,xgboost,XGBoost,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,perspectives,0.5,0.6,0.5454545454545454,5,True
Sentence-BERT,section,real,CNN labels,xgboost,XGBoost,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,politics,0.7333333333333333,0.7333333333333333,0.7333333333333333,15,True
Sentence-BERT,section,real,CNN labels,xgboost,XGBoost,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,sport,0.8443579766536965,0.9156118143459916,0.8785425101214575,237,True
Sentence-BERT,section,real,CNN labels,xgboost,XGBoost,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,success,0.0,0.0,0.0,3,True
Sentence-BERT,section,real,CNN labels,xgboost,XGBoost,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,tech,0.0,0.0,0.0,1,True
Sentence-BERT,section,real,CNN labels,xgboost,XGBoost,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,tennis,0.84375,0.8181818181818182,0.8307692307692308,33,True
Sentence-BERT,section,real,CNN labels,xgboost,XGBoost,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,uk,0.8142857142857143,0.7702702702702703,0.7916666666666666,74,True
Sentence-BERT,section,real,CNN labels,xgboost,XGBoost,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,us,0.5714285714285714,0.5454545454545454,0.5581395348837209,22,True
Sentence-BERT,section,real,CNN labels,xgboost,XGBoost,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,weather,1.0,1.0,1.0,1,True
Sentence-BERT,section,real,CNN labels,xgboost,XGBoost,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,world,0.2,0.125,0.15384615384615385,8,True
